,LotFrontage,LotArea,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,BsmtQual,BsmtExposure,BsmtFinType1,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,Neighborhood_NoRidge,Neighborhood_NridgHt,Exterior1st_VinylSd,Exterior2nd_VinylSd,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,GarageType_Attchd,GarageType_Detchd,SaleType_New,SaleCondition_Partial,HouseAge,RemodelAge,TotalSf,TotalBathrooms,TotalLivArea
239,3.970291913552122,9.07589427542326,6,1945,1950,0.0,1.0,2.0,0.0,2.0,735,2.0,6.683360945766275,689,7.305188215393037,1,1.0,7,1,4.0,1.0,1,220,0,140,0,0,1,1,1,0,1,0,0,1,0,0,65,60,1430.6833609457663,1.5,742.3051882153931
240,4.330733340286331,9.105090961257085,8,2008,2008,3.6109179126442243,2.0,3.0,2.0,6.0,1566,4.0,7.356918242356021,0,7.356918242356021,2,2.0,7,0,0.0,2.0,2,750,144,168,0,0,1,1,0,1,0,1,1,0,0,0,2,2,1573.356918242356,3.0,1573.356918242356
241,3.713572066704308,8.263848131368906,5,1945,1997,0.0,1.0,2.0,0.0,5.0,686,3.0,6.7650389767805414,0,6.7650389767805414,1,2.0,4,0,0.0,0.0,0,0,58,42,0,0,1,1,1,0,1,0,0,0,0,0,62,10,692.7650389767805,1.0,692.7650389767805
242,4.1588830833596715,8.517393171418904,5,1900,1950,0.0,1.0,2.0,0.0,1.0,540,3.0,6.7912214627261855,551,7.273092595999522,1,1.0,6,0,0.0,1.0,1,352,0,0,0,0,0,0,1,0,0,0,1,0,0,0,106,56,1097.7912214627263,1.0,547.2730925959995
243,4.330733340286331,9.283869605264298,6,1980,1980,0.0,1.0,3.0,0.0,1.0,626,2.0,6.440946540632921,591,7.1049654482698426,1,1.0,6,1,3.0,2.0,1,288,0,28,0,0,0,0,1,0,1,0,1,0,0,0,29,29,1223.440946540633,1.5,633.1049654482698
244,4.248495242049359,9.091669442258505,7,1994,2002,0.0,2.0,3.0,0.0,6.0,948,4.0,7.109062135687172,888,7.65491704784832,2,2.0,8,2,2.0,2.0,2,463,0,130,0,0,1,1,1,0,0,1,1,0,0,0,16,8,1843.109062135687,3.5,955.6549170478484
245,4.394449154672439,9.249657234353133,7,1988,1988,4.634728988229636,1.0,3.0,2.0,6.0,1845,3.0,7.5352967024440884,0,7.5352967024440884,2,1.0,6,1,3.0,3.0,2,604,197,39,0,0,0,0,0,0,1,0,1,0,0,0,18,18,1852.5352967024442,2.5,1852.5352967024442
246,4.248495242049359,9.120743838164426,6,1910,1950,0.0,1.0,1.0,0.0,1.0,1020,3.0,6.812345094177479,1020,7.564757012905729,2,0.0,9,0,0.0,1.0,1,440,0,60,0,0,0,0,1,0,0,0,0,1,0,0,96,56,2046.8123450941775,2.0,1027.5647570129058
247,4.330733340286331,9.33353098253138,6,1954,1954,0.0,1.0,2.0,0.0,1.0,1367,4.0,7.226936018493289,0,7.226936018493289,1,1.0,5,1,3.0,1.0,2,451,0,30,0,0,0,0,1,0,1,0,1,0,0,0,52,52,1374.2269360184932,1.0,1374.2269360184932
248,4.290459441148391,9.334149657702469,7,2003,2003,4.624972813284271,2.0,3.0,0.0,1.0,840,4.0,6.734591659972948,828,7.419979923661835,2,2.0,8,0,0.0,2.0,2,500,144,68,0,0,1,1,0,0,0,1,1,0,0,0,4,4,1674.734591659973,2.5,847.4199799236618
249,4.248495242049359,11.976665770490767,6,1958,2006,6.159095388491933,2.0,3.0,3.0,3.0,1444,3.0,7.275864600546533,700,7.6708948313621175,2,2.0,7,2,3.0,3.0,2,389,0,98,0,0,0,0,0,0,1,0,1,0,0,0,49,1,2151.275864600547,2.5,1451.6708948313621
250,4.02535169073515,8.585038738311304,3,1940,1966,0.0,1.0,2.0,0.0,1.0,728,4.0,7.175489713624222,0,7.175489713624222,1,0.0,6,0,0.0,0.0,0,0,263,0,0,0,0,0,1,0,1,0,0,0,0,0,70,44,735.1754897136242,1.0,735.1754897136242
251,3.8066624897703196,8.46611040118692,8,2006,2007,6.1779441140506,2.0,3.0,3.0,6.0,1573,4.0,7.3938782901077555,0,7.3938782901077555,2,2.0,5,1,4.0,3.0,2,538,123,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1580.3938782901078,3.5,1580.3938782901078
252,4.189654742026425,9.032050676295599,6,2004,2004,0.0,2.0,3.0,0.0,1.0,798,4.0,6.683360945766275,842,7.403061091090091,2,2.0,6,0,0.0,2.0,2,520,138,45,0,0,1,1,1,0,0,1,1,0,0,0,4,4,1646.6833609457663,2.5,805.4030610910901
253,4.454347296253507,9.143238568435446,6,1964,1991,4.6913478822291435,1.0,3.0,3.0,2.0,1302,4.0,7.172424577124845,0,7.172424577124845,2,2.0,7,0,0.0,2.0,1,309,333,0,0,0,0,0,0,0,1,0,1,0,0,0,43,16,1309.172424577125,2.5,1309.172424577125
254,4.2626798770413155,9.036106025364846,5,1957,1957,0.0,1.0,2.0,0.0,3.0,1314,2.0,7.181591944611865,0,7.181591944611865,1,1.0,5,0,0.0,2.0,1,294,250,0,0,0,0,0,1,0,1,0,1,0,0,0,53,53,1321.181591944612,2.0,1321.181591944612
255,4.204692619390966,9.075551045627543,7,1999,1999,5.713732805509369,2.0,3.0,0.0,1.0,975,4.0,6.913737350659685,1286,7.73718007783463,2,2.0,8,1,3.0,3.0,2,429,192,0,0,0,1,1,0,0,0,1,0,0,0,0,7,7,2267.9137373506596,2.5,982.7371800778346
256,4.174387269895637,9.081597496083457,6,2003,2003,0.0,2.0,3.0,0.0,3.0,864,4.0,6.762729506931879,864,7.455298485683291,2,2.0,7,0,0.0,2.0,2,673,216,56,0,0,1,1,1,0,0,1,1,0,0,0,5,5,1734.762729506932,2.5,871.4552984856833
257,4.23410650459726,9.08421009483197,7,2006,2006,5.198497031265826,2.0,3.0,0.0,6.0,1604,4.0,7.380879035564116,0,7.380879035564116,2,2.0,8,1,4.0,2.0,2,660,123,110,0,0,1,1,0,1,0,1,1,0,0,0,3,3,1611.380879035564,3.5,1611.380879035564
258,4.394449154672439,9.428350771178645,7,2001,2001,5.153291594497779,2.0,3.0,0.0,6.0,963,4.0,6.871091294610546,829,7.491645473605133,2,2.0,7,1,3.0,2.0,2,564,0,96,0,0,1,1,0,0,0,1,1,0,0,0,7,7,1798.8710912946106,2.5,970.4916454736051
259,4.2626798770413155,9.44959346502346,5,1956,1956,0.0,1.0,0.0,0.0,0.0,0,3.0,6.78332520060396,0,6.78332520060396,1,1.0,4,0,0.0,1.0,1,308,0,45,0,0,0,0,1,0,0,1,0,1,0,0,52,52,6.78332520060396,1.0,6.78332520060396
260,4.795790545596741,9.867704922396356,6,1962,1962,5.991464547107982,1.0,2.0,3.0,3.0,1362,2.0,7.232010331664759,0,7.232010331664759,1,1.0,6,1,3.0,1.0,2,884,0,0,0,0,0,0,0,0,1,0,1,0,0,0,47,47,1369.2320103316647,2.0,1369.2320103316647
261,4.248495242049359,9.16837188715368,8,2007,2007,5.602118820879701,2.0,4.0,0.0,1.0,1482,4.0,7.301822342137932,1092,7.853604813097837,2,3.0,10,1,4.0,3.0,3,868,0,148,0,0,0,0,0,1,0,1,0,0,1,1,0,0,2581.3018223421377,2.5,1489.853604813098
262,4.48863636973214,9.044521887281242,6,1977,1995,3.8501476017100584,1.0,3.0,2.0,5.0,506,2.0,7.10085190894405,0,7.10085190894405,1,1.0,6,1,3.0,1.0,2,492,292,12,0,0,0,0,0,0,1,0,1,0,0,0,29,11,513.100851908944,2.0,513.100851908944
263,3.9318256327243257,8.612685172875459,5,1929,2001,0.0,1.0,2.0,0.0,2.0,926,2.0,6.831953565565855,0,7.183111701743281,1,1.0,6,0,0.0,1.0,2,484,0,0,0,0,0,0,1,0,0,0,0,1,0,0,81,9,932.8319535655659,2.0,933.1831117017433
264,3.4339872044851463,8.562740006372207,5,1925,2004,0.0,1.0,1.0,0.0,1.0,680,3.0,6.639875833826536,0,6.639875833826536,1,1.0,4,0,0.0,1.0,2,504,0,0,0,0,0,0,1,0,0,0,0,1,0,0,83,4,686.6398758338265,1.0,686.6398758338265
265,4.3694478524670215,9.400216653174247,6,1981,1981,5.351858133476067,1.0,3.0,0.0,6.0,1422,2.0,7.260522598089852,0,7.260522598089852,2,2.0,7,1,3.0,3.0,2,576,276,0,0,0,0,0,0,0,1,0,1,0,0,0,27,27,1429.26052259809,2.0,1429.26052259809
266,4.2626798770413155,9.324383088016843,6,1997,1997,0.0,1.0,3.0,2.0,6.0,802,3.0,6.688354713946762,709,7.321188556739478,2,1.0,8,1,3.0,3.0,2,413,95,75,0,0,1,1,1,0,0,1,1,0,0,0,9,9,1517.6883547139469,3.5,809.3211885567395
267,4.110873864173311,9.036106025364846,5,1939,1997,0.0,1.0,2.0,0.0,2.0,720,4.0,6.959398512133975,720,7.693025748417888,2,2.0,8,1,4.0,1.0,1,240,262,24,0,0,0,0,1,0,0,1,0,1,0,0,69,11,1446.959398512134,2.5,727.6930257484179
268,4.276666119016055,8.839421607620602,5,1940,1955,0.0,1.0,2.0,0.0,5.0,740,4.0,6.658011045870748,0,6.658011045870748,1,1.0,4,1,4.0,3.0,1,924,0,25,0,0,1,1,1,0,1,0,0,1,0,0,68,53,746.6580110458707,1.0,746.6580110458707
269,4.248495242049359,8.976893927666076,6,1976,1976,5.1647859739235145,1.0,2.0,0.0,4.0,1143,2.0,7.01571242048723,0,7.01571242048723,1,1.0,6,1,2.0,2.0,1,504,370,30,0,0,0,0,0,0,1,0,1,0,0,0,31,31,1150.0157124204873,2.5,1150.0157124204873
270,4.442651256490317,9.280705634636746,8,2006,2006,0.0,2.0,3.0,1.0,1.0,1095,3.0,6.999422467507961,844,7.570443252057374,2,2.0,8,1,4.0,2.0,3,1053,192,51,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1945.9994224675079,2.5,1102.5704432520574
271,4.30406509320417,10.574005615035713,7,1954,2005,0.0,1.0,3.0,3.0,2.0,1385,4.0,7.218176838403408,0,7.218176838403408,1,1.0,5,2,3.0,1.0,2,439,81,0,0,0,0,0,1,0,1,0,1,0,0,0,54,3,1392.2181768384035,2.0,1392.2181768384035
272,4.532599493153256,9.372884301161463,8,1999,2007,5.855071922202427,2.0,3.0,0.0,6.0,1152,4.0,7.060476365999801,1106,7.7279755421055585,2,2.0,9,1,4.0,3.0,3,671,132,57,1,0,1,1,0,0,0,1,1,0,0,0,11,3,2265.060476366,2.5,1159.7279755421055
273,4.394449154672439,9.169622538697624,6,1958,1988,5.214935757608986,1.0,2.0,0.0,3.0,1240,3.0,7.398174092970465,0,7.398174092970465,2,1.0,6,1,4.0,2.0,1,338,289,0,0,0,0,0,0,0,1,0,1,0,0,0,51,21,1247.3981740929705,3.0,1247.3981740929705
274,4.343805421853684,9.025816391627028,5,1982,1982,0.0,1.0,2.0,3.0,5.0,816,2.0,6.705639094860003,0,6.705639094860003,1,1.0,5,0,0.0,1.0,1,264,168,0,0,0,0,0,1,0,1,0,1,0,0,0,25,25,822.70563909486,1.0,822.70563909486
275,4.02535169073515,8.890823576004383,7,1925,2007,0.0,2.0,2.0,0.0,1.0,952,3.0,6.859614903654202,596,7.3453648404168685,2,3.0,5,0,0.0,1.0,2,672,74,0,0,0,0,0,1,0,0,0,0,1,0,0,84,2,1554.8596149036543,2.5,959.3453648404169
276,4.867534450455582,9.126632622902697,7,2003,2003,0.0,2.0,4.0,0.0,1.0,1560,4.0,7.353081920515432,0,7.353081920515432,2,2.0,7,0,0.0,3.0,2,573,100,150,0,0,1,1,1,0,0,1,1,0,0,0,7,7,1567.3530819205155,2.0,1567.3530819205155
277,4.948759890378168,9.859483417038073,4,1951,1951,0.0,1.0,2.0,0.0,2.0,864,4.0,6.762729506931879,0,6.762729506931879,1,1.0,4,0,0.0,1.0,2,400,0,0,0,0,1,1,1,0,1,0,0,1,0,0,59,59,870.7627295069319,1.0,870.7627295069319
278,4.68213122712422,9.57851889529833,9,2006,2007,5.755742213586912,3.0,4.0,3.0,1.0,2121,4.0,7.660114319173928,0,7.660114319173928,2,3.0,8,1,5.0,3.0,3,732,124,98,0,1,0,0,0,0,0,1,1,0,1,1,1,0,2128.6601143191738,2.5,2128.6601143191738
279,4.430816798843313,9.21094019204815,7,1977,1977,5.703782474656201,1.0,3.0,0.0,4.0,1160,4.0,7.053585727193677,866,7.612336837167746,2,1.0,8,1,3.0,3.0,2,505,288,117,0,0,0,0,0,0,1,0,1,0,0,0,31,31,2033.0535857271936,2.5,1167.6123368371677
280,4.418840607796598,9.33149549353265,7,1989,1989,5.831882477283517,2.0,3.0,2.0,6.0,807,3.0,7.069874128458572,807,7.592366128519796,2,2.0,7,1,3.0,3.0,2,575,0,84,0,0,0,0,0,0,1,0,1,0,0,0,18,18,1621.0698741284587,2.5,814.5923661285198
281,4.110873864173311,8.881975184248867,6,2006,2006,4.23410650459726,2.0,3.0,0.0,6.0,1262,3.0,7.141245122350491,0,7.141245122350491,2,2.0,5,0,0.0,3.0,2,572,0,120,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1269.1412451223505,2.0,1269.1412451223505
282,3.5553480614894135,8.529911963824013,7,2007,2008,5.117993812416755,2.0,3.0,0.0,6.0,1314,4.0,7.181591944611865,0,7.181591944611865,2,2.0,6,1,4.0,2.0,2,626,172,62,0,1,1,1,0,1,0,1,1,0,0,0,2,1,1321.181591944612,3.0,1321.181591944612
283,4.31748811353631,9.170871628065816,8,2008,2009,4.290459441148391,2.0,3.0,0.0,1.0,1468,4.0,7.292337176173877,0,7.292337176173877,2,2.0,6,1,4.0,3.0,3,898,210,150,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1475.292337176174,2.0,1475.292337176174
284,3.9318256327243257,8.98882050177807,6,1992,1992,0.0,2.0,3.0,0.0,6.0,1575,3.0,7.362645270417825,0,7.362645270417825,2,2.0,5,0,0.0,2.0,2,529,0,0,0,0,0,0,1,0,0,1,1,0,0,0,15,15,1582.3626452704177,3.0,1582.3626452704177
285,3.58351893845611,8.355144739461839,7,2006,2007,0.0,2.0,3.0,0.0,1.0,625,4.0,6.439350371100098,625,7.1316985104669115,2,2.0,5,0,0.0,2.0,2,528,0,54,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1256.4393503711,2.5,632.1316985104669
286,4.356708826689592,9.18881025342582,6,1962,1981,0.0,1.0,2.0,0.0,3.0,912,2.0,6.990256500493881,649,7.45876269238096,1,2.0,7,1,4.0,2.0,2,440,0,0,0,0,0,0,1,0,1,0,1,0,0,0,44,25,1567.9902565004938,1.5,919.458762692381
287,4.248495242049359,9.002824076547672,4,1971,1971,0.0,1.0,2.0,0.0,4.0,858,2.0,6.755768921984255,0,6.755768921984255,1,1.0,5,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,35,35,864.7557689219842,1.0,864.7557689219842
288,4.248495242049359,9.192176401348512,5,1967,1967,3.4657359027997265,1.0,2.0,0.0,4.0,882,2.0,6.803505257608338,0,6.803505257608338,1,1.0,5,0,0.0,1.0,1,280,0,0,0,0,0,0,0,0,1,0,0,1,0,0,43,43,888.8035052576083,1.0,888.8035052576083
289,4.110873864173311,9.074635189810808,6,1915,2003,0.0,1.0,2.0,0.0,1.0,698,4.0,6.54965074223381,698,7.242082359256962,1,1.0,7,0,0.0,1.0,1,384,0,0,0,0,0,0,1,0,0,0,0,1,0,0,92,4,1402.5496507422338,1.0,705.242082359257
290,4.795790545596741,9.655795128300506,8,2006,2006,0.0,2.0,3.0,2.0,1.0,1079,4.0,6.984716320118266,840,7.560080465021827,2,2.0,8,1,4.0,2.0,2,685,0,51,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1925.9847163201182,2.5,1086.5600804650219
291,4.02535169073515,8.646113971483077,5,1912,2000,0.0,1.0,2.0,0.0,3.0,780,4.0,6.842683282238422,780,7.448333860897476,2,0.0,9,0,0.0,0.0,0,0,0,184,0,0,1,1,1,0,0,1,0,0,0,0,96,8,1566.8426832822383,3.0,787.4483338608975
292,4.110873864173311,9.342245442856122,5,1949,2008,0.0,1.0,2.0,0.0,2.0,768,3.0,7.046647277848756,568,7.448333860897476,1,1.0,8,1,4.0,1.0,1,281,0,0,0,0,0,0,1,0,1,0,1,0,0,0,60,1,1343.0466472778487,1.5,775.4483338608975
293,4.248495242049359,9.720765915720834,7,1977,1994,3.5553480614894135,1.0,2.0,0.0,5.0,795,1.0,7.292337176173877,795,7.724888439323074,2,2.0,9,1,3.0,3.0,2,539,0,250,0,0,0,0,0,0,1,0,1,0,0,0,29,12,1597.292337176174,3.5,802.7248884393231
294,4.394449154672439,9.169622538697624,6,1953,1953,5.476463551931511,1.0,2.0,0.0,6.0,1416,2.0,7.405495663199472,0,7.405495663199472,1,1.0,7,2,4.0,3.0,2,418,110,0,0,0,0,0,0,1,1,0,1,0,0,0,56,56,1423.4054956631994,2.0,1423.4054956631994
295,3.6375861597263857,8.97941663334301,6,1984,1984,0.0,1.0,2.0,2.0,6.0,1003,2.0,6.911747300251674,0,6.911747300251674,1,1.0,6,0,0.0,1.0,2,588,120,0,0,0,0,0,1,0,1,0,0,1,0,0,22,22,1009.9117473002517,2.0,1009.9117473002517
296,4.330733340286331,9.525953709356655,5,1950,1950,0.0,1.0,2.0,0.0,4.0,910,2.0,6.814542897259958,648,7.351799869057777,1,1.0,6,0,0.0,1.0,1,282,289,0,0,0,0,0,1,0,1,0,1,0,0,0,57,57,1564.8145428972598,1.5,917.3517998690578
297,4.204692619390966,8.909235279192261,7,1997,1998,7.3783837129967145,2.0,3.0,0.0,4.0,975,4.0,6.883462586413092,975,7.576097340623111,2,2.0,7,1,3.0,2.0,2,576,0,10,0,0,1,1,0,0,0,1,0,1,0,0,10,9,1956.883462586413,2.5,982.5760973406232
298,4.51085950651685,9.367429587218957,6,1968,1968,5.902633333401366,2.0,2.0,0.0,5.0,702,3.0,6.948897222313312,702,7.463936604468925,1,1.0,7,1,4.0,1.0,2,539,224,0,0,0,0,0,0,0,1,0,1,0,0,0,39,39,1410.9488972223135,2.5,709.4639366044689
299,4.394449154672439,9.546884034617925,6,1950,2004,0.0,1.0,2.0,0.0,1.0,1092,4.0,7.050122520269059,0,7.050122520269059,1,2.0,6,1,4.0,1.0,1,300,0,36,0,0,0,0,1,0,1,0,1,0,0,0,59,5,1099.050122520269,1.5,1099.050122520269
300,4.51085950651685,9.664659134301736,5,1953,1953,4.04305126783455,1.0,2.0,1.0,4.0,1165,2.0,7.198183577101943,0,7.198183577101943,1,1.0,5,2,4.0,1.0,1,375,0,0,0,0,0,0,0,0,1,0,1,0,0,0,53,53,1172.1981835771019,2.0,1172.1981835771019
301,4.204692619390966,9.694431800539537,8,1998,1999,0.0,2.0,3.0,0.0,6.0,1028,4.0,7.099201743553092,1242,7.8050670442584895,2,2.0,9,1,3.0,3.0,2,683,208,50,0,0,1,1,1,0,0,1,0,0,0,0,9,8,2277.099201743553,2.5,1035.8050670442585
302,4.77912349311153,9.525516008736886,7,2001,2002,5.017279836814924,2.0,3.0,0.0,1.0,1541,4.0,7.340835554123275,0,7.340835554123275,2,2.0,6,1,3.0,2.0,3,843,468,81,0,0,1,1,0,0,0,1,1,0,0,0,5,4,1548.3408355541233,2.0,1548.3408355541233
303,4.2626798770413155,9.19023970026918,5,1972,1972,0.0,1.0,2.0,0.0,5.0,894,2.0,6.796823718274855,0,6.796823718274855,1,1.0,5,0,0.0,1.0,2,552,256,0,0,0,1,1,1,0,0,1,1,0,0,0,34,34,900.7968237182748,2.0,900.7968237182748
304,4.477336814478207,9.819399172153842,7,1880,2002,0.0,1.0,2.0,0.0,1.0,1470,4.0,7.424165281042028,1818,8.158802490694002,3,2.0,10,1,5.0,1.0,3,870,302,0,0,0,0,0,1,0,0,0,1,0,0,0,128,6,3295.424165281042,3.0,1478.158802490694
305,4.394449154672439,9.248310303227811,8,2004,2005,5.5093883366279774,2.0,3.0,0.0,6.0,2000,4.0,7.601402334583733,0,7.601402334583733,2,2.0,8,0,0.0,3.0,3,888,168,0,0,0,0,0,0,1,0,1,1,0,0,0,3,2,2007.6014023345838,3.0,2007.6014023345838
306,4.762173934797756,9.508591395777199,7,1990,1991,5.5093883366279774,2.0,3.0,0.0,5.0,700,3.0,7.023758954738443,1121,7.716015266642587,2,2.0,8,1,3.0,2.0,3,746,127,44,0,0,0,0,0,0,1,0,1,0,0,0,17,16,1828.0237589547385,3.5,707.7160152666426
307,4.248495242049359,8.97727273946428,6,1920,1950,0.0,1.0,2.0,0.0,1.0,319,2.0,6.943122422819428,371,7.249215057114389,1,0.0,6,0,0.0,0.0,0,0,0,144,0,0,0,0,1,0,1,0,0,0,0,0,88,58,696.9431224228194,1.0,326.2492150571144
308,4.248495242049359,9.42084437974393,4,1940,1950,0.0,1.0,2.0,0.0,4.0,861,4.0,6.759255270663693,0,6.759255270663693,1,1.0,4,0,0.0,1.0,2,539,158,0,0,0,1,1,1,0,1,0,0,1,0,0,69,59,867.7592552706637,1.0,867.7592552706637
309,4.51085950651685,9.42375676753181,9,2003,2004,0.0,2.0,4.0,3.0,6.0,1896,4.0,7.573017256052546,0,7.573017256052546,2,3.0,8,3,5.0,3.0,3,708,208,175,0,1,1,1,1,0,0,1,1,0,0,0,3,2,1903.5730172560525,3.0,1903.5730172560525
310,4.248495242049359,8.94715577112479,6,1993,1994,4.727387818712341,1.0,3.0,0.0,5.0,697,3.0,6.548219102762372,804,7.31455283232408,2,2.0,6,1,3.0,3.0,2,420,190,63,0,0,0,0,0,0,0,1,1,0,0,0,13,12,1507.5482191027622,2.5,704.3145528323241
311,3.9318256327243257,8.987321812850125,6,1948,2002,0.0,1.0,2.0,0.0,5.0,972,4.0,6.880384082186005,0,6.880384082186005,1,1.0,5,1,4.0,1.0,1,240,0,0,0,0,1,1,1,0,1,0,0,1,0,0,61,7,978.880384082186,2.0,978.880384082186
312,4.189654742026425,8.962007209588313,5,1939,1950,0.0,1.0,3.0,1.0,3.0,793,2.0,6.677083461247136,325,7.020190708311925,1,1.0,5,1,4.0,1.0,2,410,0,0,0,0,0,0,1,0,1,0,0,1,0,0,67,56,1124.677083461247,2.0,800.0201907083119
313,5.017279836814924,12.279536839074337,7,1965,1965,0.0,1.0,3.0,3.0,5.0,2136,2.0,7.619233416226805,0,7.619233416226805,2,1.0,8,2,4.0,2.0,2,513,0,0,0,0,0,0,1,0,1,0,1,0,0,0,44,44,2143.619233416227,4.0,2143.619233416227
314,4.110873864173311,9.169622538697624,7,1925,1990,0.0,1.0,2.0,0.0,2.0,728,4.0,6.725033642166843,809,7.403670290012373,1,3.0,6,1,4.0,1.0,2,546,0,0,0,0,0,0,1,0,0,0,0,1,0,0,81,16,1543.7250336421669,2.0,735.4036702900124
315,4.276666119016055,8.961366060627451,7,2004,2005,0.0,2.0,3.0,0.0,6.0,716,4.0,6.57507584059962,716,7.267525427828172,2,2.0,6,1,4.0,3.0,2,432,100,51,0,0,1,1,1,0,0,1,1,0,0,0,5,4,1438.5750758405998,3.5,723.2675254278282
316,4.553876891600541,9.473166068429098,7,1980,1980,5.631211781821365,2.0,3.0,0.0,6.0,845,2.0,7.050989447068045,1200,7.763871287820222,2,3.0,10,1,3.0,2.0,2,484,288,195,0,0,0,0,0,0,1,0,1,0,0,0,29,29,2052.050989447068,3.5,852.7638712878202
317,4.330733340286331,9.105090961257085,8,2006,2006,0.0,2.0,3.0,2.0,1.0,1088,4.0,6.9930151229329605,871,7.580699752224563,2,2.0,8,1,4.0,2.0,3,1025,208,46,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1965.993015122933,2.5,1095.5806997522245
318,4.51085950651685,9.200391041122515,7,1993,1993,5.54907608489522,2.0,3.0,3.0,6.0,1347,4.0,7.224753405767971,1274,7.881182202227102,2,2.0,9,1,3.0,2.0,3,656,340,60,1,0,0,0,0,0,0,1,1,0,0,0,16,16,2628.224753405768,3.5,1354.8811822022271
319,4.248495242049359,9.55506418479516,7,1980,1980,5.420534999272286,1.0,3.0,2.0,6.0,1372,2.0,7.29505641646263,0,7.29505641646263,2,1.0,6,2,3.0,1.0,2,588,233,48,0,0,0,0,0,0,1,0,1,0,0,0,29,29,1379.2950564164626,3.0,1379.2950564164626
320,4.718498871295094,9.696463383101802,9,2006,2006,5.916202062607435,1.0,4.0,2.0,1.0,1249,4.0,7.1308988302963465,1347,7.862112211662748,3,2.0,9,0,0.0,2.0,3,840,240,154,0,1,1,1,0,1,0,1,1,0,1,1,0,0,2603.1308988302962,3.5,1256.8621122116629
321,4.605170185988092,9.400960731584833,8,2004,2004,5.963579343618446,2.0,4.0,2.0,6.0,1136,4.0,7.036148493750536,1332,7.81156848934518,2,2.0,10,1,4.0,3.0,3,872,184,154,0,1,1,1,0,0,0,1,0,0,0,0,3,3,2475.0361484937503,3.5,1143.8115684893453
322,4.465908118654584,9.247732491193245,7,1986,1987,5.153291594497779,2.0,2.0,3.0,2.0,1502,4.0,7.348587530927593,1177,7.912423121473705,2,2.0,8,1,3.0,3.0,2,576,201,96,0,0,0,0,0,0,1,0,1,0,0,0,21,20,2686.3485875309275,3.5,1509.9124231214737
323,3.912023005428146,8.669227347271736,3,1955,2005,0.0,1.0,2.0,0.0,5.0,1162,4.0,7.059617628291383,0,7.059617628291383,1,1.0,6,0,0.0,1.0,1,220,142,98,0,0,1,1,1,0,1,0,1,0,0,0,51,1,1169.0596176282913,2.0,1169.0596176282913
324,4.574710978503383,9.330431852234003,7,1967,2007,5.707110264748875,2.0,3.0,0.0,1.0,710,4.0,7.549082710812286,1080,7.999342952713282,2,2.0,11,1,4.0,3.0,2,564,240,0,0,0,0,0,0,0,1,0,0,0,0,0,43,3,1797.5490827108124,2.5,717.9993429527133
325,3.9318256327243257,8.517393171418904,5,1941,1950,0.0,1.0,2.0,2.0,4.0,720,0.0,6.6895992691789665,0,6.6895992691789665,1,1.0,5,0,0.0,1.0,2,360,0,0,0,0,0,0,1,0,1,0,0,1,0,0,66,57,726.689599269179,1.0,726.689599269179
326,3.4965075614664802,9.291643823040218,8,1993,1993,0.0,2.0,3.0,3.0,6.0,1719,4.0,7.450079569807499,0,7.450079569807499,1,2.0,6,2,4.0,3.0,2,473,122,30,0,0,0,0,1,0,0,1,1,0,0,0,15,15,1726.4500795698075,3.5,1726.4500795698075
327,4.394449154672439,9.358846580275406,6,1960,1960,5.170483995038151,1.0,2.0,0.0,3.0,1383,2.0,7.232733136177615,0,7.232733136177615,1,1.0,7,0,0.0,2.0,1,292,0,45,0,0,0,0,0,0,1,0,1,0,0,0,46,46,1390.2327331361776,1.5,1390.2327331361776
328,4.248495242049359,9.383368881858544,6,1916,1994,0.0,1.0,2.0,0.0,1.0,844,3.0,7.27655640271871,689,7.666221925662725,2,2.0,10,0,0.0,1.0,2,441,0,60,0,0,0,0,1,0,0,0,0,1,0,0,93,15,1540.2765564027186,2.0,851.6662219256627
329,4.110873864173311,8.764521909518802,5,1920,1950,0.0,1.0,2.0,1.0,1.0,596,2.0,6.391917113392602,596,7.084226422097916,1,1.0,6,0,0.0,1.0,1,189,0,0,0,0,0,0,1,0,0,1,0,1,0,0,89,59,1198.3919171133925,1.0,603.0842264220979
330,4.248495242049359,9.270964993792617,5,1964,1964,4.442651256490317,1.0,2.0,0.0,6.0,1728,2.0,7.455298485683291,0,7.455298485683291,2,1.0,10,0,0.0,1.0,1,352,155,0,0,0,0,0,0,0,1,0,0,1,0,0,43,43,1735.4552984856832,2.5,1735.4552984856832
