,Datetime,PJME_MW,year,month,hour,day_num,day_of_month,week_of_year,is_weekend,lag_1,lag_24,lag_168,rolling_mean_24,rolling_std_24
28929,2005-04-28 10:00:00,30892.0,2005,4,10,3,28,17,0,30619.0,31332.0,31378.0,28587.0,3739.586340759854
28930,2005-04-28 11:00:00,31312.0,2005,4,11,3,28,17,0,30892.0,31783.0,31734.0,28568.666666666668,3726.5998684736473
28931,2005-04-28 12:00:00,31396.0,2005,4,12,3,28,17,0,31312.0,31781.0,31752.0,28549.041666666668,3710.1404342240626
28932,2005-04-28 13:00:00,31264.0,2005,4,13,3,28,17,0,31396.0,31681.0,31590.0,28533.0,3696.365476941921
28933,2005-04-28 14:00:00,31233.0,2005,4,14,3,28,17,0,31264.0,31673.0,31636.0,28515.625,3681.876409758584
28934,2005-04-28 15:00:00,30933.0,2005,4,15,3,28,17,0,31233.0,31496.0,31368.0,28497.291666666668,3666.534692370977
28935,2005-04-28 16:00:00,30682.0,2005,4,16,3,28,17,0,30933.0,31248.0,31110.0,28473.833333333332,3648.27046178274
28936,2005-04-28 17:00:00,30484.0,2005,4,17,3,28,17,0,30682.0,31194.0,30985.0,28450.25,3631.3479980038114
28937,2005-04-28 18:00:00,30257.0,2005,4,18,3,28,17,0,30484.0,30978.0,30608.0,28420.666666666668,3610.858029629869
28938,2005-04-28 19:00:00,29826.0,2005,4,19,3,28,17,0,30257.0,30420.0,30170.0,28390.625,3591.604386712118
28939,2005-04-28 20:00:00,30051.0,2005,4,20,3,28,17,0,29826.0,30539.0,30411.0,28365.875,3579.036454161222
28940,2005-04-28 21:00:00,31840.0,2005,4,21,3,28,17,0,30051.0,32070.0,32007.0,28345.541666666668,3567.5213412010676
28941,2005-04-28 22:00:00,30821.0,2005,4,22,3,28,17,0,31840.0,31013.0,30807.0,28335.958333333332,3557.3759317683953
28942,2005-04-28 23:00:00,28247.0,2005,4,23,3,28,17,0,30821.0,28319.0,28025.0,28327.958333333332,3551.304628358896
28943,2005-04-29 00:00:00,25663.0,2005,4,0,4,29,17,0,28247.0,25414.0,25369.0,28324.958333333332,3551.342936180599
28944,2005-04-29 01:00:00,23835.0,2005,4,1,4,29,17,0,25663.0,23529.0,23464.0,28335.333333333332,3542.8225257939307
28945,2005-04-29 02:00:00,22809.0,2005,4,2,4,29,17,0,23835.0,22463.0,22402.0,28348.083333333332,3525.2805120165017
28946,2005-04-29 03:00:00,22350.0,2005,4,3,4,29,17,0,22809.0,22025.0,21873.0,28362.5,3500.7894264998563
28947,2005-04-29 04:00:00,22231.0,2005,4,4,4,29,17,0,22350.0,21927.0,21694.0,28376.041666666668,3475.748033084433
28948,2005-04-29 05:00:00,22830.0,2005,4,5,4,29,17,0,22231.0,22459.0,22152.0,28388.708333333332,3451.69466228753
28949,2005-04-29 06:00:00,24782.0,2005,4,6,4,29,17,0,22830.0,24529.0,24215.0,28404.166666666668,3424.7092630221114
28950,2005-04-29 07:00:00,27929.0,2005,4,7,4,29,17,0,24782.0,27686.0,27343.0,28414.708333333332,3412.630497318668
28951,2005-04-29 08:00:00,30355.0,2005,4,8,4,29,17,0,27929.0,29910.0,29687.0,28424.833333333332,3410.7344315141895
28952,2005-04-29 09:00:00,31135.0,2005,4,9,4,29,17,0,30355.0,30619.0,30786.0,28443.375,3420.355229612375
28953,2005-04-29 10:00:00,31289.0,2005,4,10,4,29,17,0,31135.0,30892.0,31207.0,28464.875,3436.21059374463
28954,2005-04-29 11:00:00,31495.0,2005,4,11,4,29,17,0,31289.0,31312.0,31516.0,28481.416666666668,3449.3331039950976
28955,2005-04-29 12:00:00,31371.0,2005,4,12,4,29,17,0,31495.0,31396.0,31433.0,28489.041666666668,3456.0580771984482
28956,2005-04-29 13:00:00,31163.0,2005,4,13,4,29,17,0,31371.0,31264.0,31206.0,28488.0,3455.1474642911585
28957,2005-04-29 14:00:00,31002.0,2005,4,14,4,29,17,0,31163.0,31233.0,31128.0,28483.791666666668,3451.6790870422988
28958,2005-04-29 15:00:00,30631.0,2005,4,15,4,29,17,0,31002.0,30933.0,30937.0,28474.166666666668,3443.993128138365
28959,2005-04-29 16:00:00,30300.0,2005,4,16,4,29,17,0,30631.0,30682.0,30752.0,28461.583333333332,3435.1590548156087
28960,2005-04-29 17:00:00,29972.0,2005,4,17,4,29,17,0,30300.0,30484.0,30796.0,28445.666666666668,3425.2943595073634
28961,2005-04-29 18:00:00,29703.0,2005,4,18,4,29,17,0,29972.0,30257.0,30878.0,28424.333333333332,3413.6218260100336
28962,2005-04-29 19:00:00,29265.0,2005,4,19,4,29,17,0,29703.0,29826.0,30886.0,28401.25,3402.5454314440904
28963,2005-04-29 20:00:00,29597.0,2005,4,20,4,29,17,0,29265.0,30051.0,31248.0,28377.875,3394.2489252118653
28964,2005-04-29 21:00:00,30737.0,2005,4,21,4,29,17,0,29597.0,31840.0,31488.0,28358.958333333332,3385.7734519236765
28965,2005-04-29 22:00:00,29769.0,2005,4,22,4,29,17,0,30737.0,30821.0,30233.0,28313.0,3343.6920624802115
28966,2005-04-29 23:00:00,27704.0,2005,4,23,4,29,17,0,29769.0,28247.0,28112.0,28269.166666666668,3316.1667324033847
28967,2005-04-30 00:00:00,25343.0,2005,4,0,5,30,17,1,27704.0,25663.0,25855.0,28246.541666666668,3318.176279867126
28968,2005-04-30 01:00:00,23471.0,2005,4,1,5,30,17,1,25343.0,23835.0,23984.0,28233.208333333332,3329.6321637700407
28969,2005-04-30 02:00:00,22269.0,2005,4,2,5,30,17,1,23471.0,22809.0,22808.0,28218.041666666668,3351.295849033786
28970,2005-04-30 03:00:00,21704.0,2005,4,3,5,30,17,1,22269.0,22350.0,22199.0,28195.541666666668,3390.770362374864
28971,2005-04-30 04:00:00,21383.0,2005,4,4,5,30,17,1,21704.0,22231.0,21861.0,28168.625,3441.377451879084
28972,2005-04-30 05:00:00,21399.0,2005,4,5,5,30,17,1,21383.0,22830.0,21822.0,28133.291666666668,3508.6858989251587
28973,2005-04-30 06:00:00,21998.0,2005,4,6,5,30,17,1,21399.0,24782.0,22419.0,28073.666666666668,3613.3245160057772
28974,2005-04-30 07:00:00,22944.0,2005,4,7,5,30,17,1,21998.0,27929.0,23413.0,27957.666666666668,3765.093308695776
28975,2005-04-30 08:00:00,24637.0,2005,4,8,5,30,17,1,22944.0,30355.0,24898.0,27749.958333333332,3901.7662720444755
28976,2005-04-30 09:00:00,26692.0,2005,4,9,5,30,17,1,24637.0,31135.0,26985.0,27511.708333333332,3910.3480049638256
28977,2005-04-30 10:00:00,28346.0,2005,4,10,5,30,17,1,26692.0,31289.0,28529.0,27326.583333333332,3835.815563374862
28978,2005-04-30 11:00:00,29348.0,2005,4,11,5,30,17,1,28346.0,31495.0,29146.0,27203.958333333332,3749.710962532057
28979,2005-04-30 12:00:00,29537.0,2005,4,12,5,30,17,1,29348.0,31371.0,29139.0,27114.5,3667.598740557087
28980,2005-04-30 13:00:00,29299.0,2005,4,13,5,30,17,1,29537.0,31163.0,28701.0,27038.083333333332,3593.4119539806798
28981,2005-04-30 14:00:00,28830.0,2005,4,14,5,30,17,1,29299.0,31002.0,28205.0,26960.416666666668,3519.770581909007
28982,2005-04-30 15:00:00,28346.0,2005,4,15,5,30,17,1,28830.0,30631.0,27697.0,26869.916666666668,3438.3162830541773
28983,2005-04-30 16:00:00,28112.0,2005,4,16,5,30,17,1,28346.0,30300.0,27484.0,26774.708333333332,3360.3956609579477
28984,2005-04-30 17:00:00,28193.0,2005,4,17,5,30,17,1,28112.0,29972.0,27402.0,26683.541666666668,3289.529845871686
28985,2005-04-30 18:00:00,28293.0,2005,4,18,5,30,17,1,28193.0,29703.0,27487.0,26609.416666666668,3231.7433028257083
28986,2005-04-30 19:00:00,28343.0,2005,4,19,5,30,17,1,28293.0,29265.0,27528.0,26550.666666666668,3185.5458022083876
28987,2005-04-30 20:00:00,28639.0,2005,4,20,5,30,17,1,28343.0,29597.0,28051.0,26512.25,3156.8185725499716
28988,2005-04-30 21:00:00,29296.0,2005,4,21,5,30,17,1,28639.0,30737.0,28869.0,26472.333333333332,3121.9818352621082
28989,2005-04-30 22:00:00,28546.0,2005,4,22,5,30,17,1,29296.0,29769.0,28027.0,26412.291666666668,3049.4113113863264
28990,2005-04-30 23:00:00,26793.0,2005,4,23,5,30,17,1,28546.0,27704.0,26401.0,26361.333333333332,3000.70870855862
28991,2005-05-01 00:00:00,24551.0,2005,5,0,6,1,17,1,26793.0,25343.0,24512.0,26323.375,2988.7238488293874
28992,2005-05-01 01:00:00,23073.0,2005,5,1,6,1,17,1,24551.0,23471.0,22849.0,26290.375,3004.350885725821
28993,2005-05-01 02:00:00,21830.0,2005,5,2,6,1,17,1,23073.0,22269.0,21728.0,26273.791666666668,3021.6385128821303
28994,2005-05-01 03:00:00,21051.0,2005,5,3,6,1,17,1,21830.0,21704.0,21165.0,26255.5,3048.1482760915305
28995,2005-05-01 04:00:00,20665.0,2005,5,4,6,1,17,1,21051.0,21383.0,20904.0,26228.291666666668,3093.1247951197633
28996,2005-05-01 05:00:00,20526.0,2005,5,5,6,1,17,1,20665.0,21399.0,20905.0,26198.375,3145.062145130901
28997,2005-05-01 06:00:00,20837.0,2005,5,6,6,1,17,1,20526.0,21998.0,21353.0,26162.0,3207.414291104104
28998,2005-05-01 07:00:00,21338.0,2005,5,7,6,1,17,1,20837.0,22944.0,21982.0,26113.625,3280.861589019042
28999,2005-05-01 08:00:00,22491.0,2005,5,8,6,1,17,1,21338.0,24637.0,23114.0,26046.708333333332,3363.653661527345
29000,2005-05-01 09:00:00,24313.0,2005,5,9,6,1,17,1,22491.0,26692.0,24911.0,25957.291666666668,3430.61480710182
29001,2005-05-01 10:00:00,25744.0,2005,5,10,6,1,17,1,24313.0,28346.0,26356.0,25858.166666666668,3442.810993393036
29002,2005-05-01 11:00:00,26439.0,2005,5,11,6,1,17,1,25744.0,29348.0,27102.0,25749.75,3401.786055818504
29003,2005-05-01 12:00:00,26610.0,2005,5,12,6,1,17,1,26439.0,29537.0,27420.0,25628.541666666668,3318.816446699031
29004,2005-05-01 13:00:00,26420.0,2005,5,13,6,1,17,1,26610.0,29299.0,27365.0,25506.583333333332,3221.292758540853
29005,2005-05-01 14:00:00,26033.0,2005,5,14,6,1,17,1,26420.0,28830.0,27106.0,25386.625,3126.126006701968
29006,2005-05-01 15:00:00,25645.0,2005,5,15,6,1,17,1,26033.0,28346.0,26834.0,25270.083333333332,3043.2124747809485
29007,2005-05-01 16:00:00,25438.0,2005,5,16,6,1,17,1,25645.0,28112.0,26753.0,25157.541666666668,2973.6640694913835
29008,2005-05-01 17:00:00,25559.0,2005,5,17,6,1,17,1,25438.0,28193.0,26935.0,25046.125,2907.5127471768005
29009,2005-05-01 18:00:00,25752.0,2005,5,18,6,1,17,1,25559.0,28293.0,27377.0,24936.375,2832.3030698255698
29010,2005-05-01 19:00:00,25993.0,2005,5,19,6,1,17,1,25752.0,28343.0,27723.0,24830.5,2747.5991100523884
29011,2005-05-01 20:00:00,26510.0,2005,5,20,6,1,17,1,25993.0,28639.0,28588.0,24732.583333333332,2657.373383079023
29012,2005-05-01 21:00:00,28774.0,2005,5,21,6,1,17,1,26510.0,29296.0,30361.0,24643.875,2554.8574760290326
29013,2005-05-01 22:00:00,28323.0,2005,5,22,6,1,17,1,28774.0,28546.0,29555.0,24622.125,2515.4491052458793
29014,2005-05-01 23:00:00,26433.0,2005,5,23,6,1,17,1,28323.0,26793.0,27689.0,24612.833333333332,2500.6933415357294
29015,2005-05-02 00:00:00,24270.0,2005,5,0,0,2,18,0,26433.0,24551.0,25568.0,24597.833333333332,2488.0953544325725
29016,2005-05-02 01:00:00,22705.0,2005,5,1,0,2,18,0,24270.0,23073.0,23929.0,24586.125,2488.9863191135564
29017,2005-05-02 02:00:00,21874.0,2005,5,2,0,2,18,0,22705.0,21830.0,23251.0,24570.791666666668,2499.823106421954
29018,2005-05-02 03:00:00,21667.0,2005,5,3,0,2,18,0,21874.0,21051.0,22937.0,24572.625,2497.740923879296
29019,2005-05-02 04:00:00,21756.0,2005,5,4,0,2,18,0,21667.0,20665.0,23061.0,24598.291666666668,2462.901496364081
29020,2005-05-02 05:00:00,22532.0,2005,5,5,0,2,18,0,21756.0,20526.0,23731.0,24643.75,2396.3157455079386
29021,2005-05-02 06:00:00,24762.0,2005,5,6,0,2,18,0,22532.0,20837.0,25948.0,24727.333333333332,2278.534286059577
29022,2005-05-02 07:00:00,28100.0,2005,5,7,0,2,18,0,24762.0,21338.0,29393.0,24890.875,2122.694479489774
29023,2005-05-02 08:00:00,30314.0,2005,5,8,0,2,18,0,28100.0,22491.0,31644.0,25172.625,2078.9263703307342
29024,2005-05-02 09:00:00,30922.0,2005,5,9,0,2,18,0,30314.0,24313.0,32493.0,25498.583333333332,2246.7092247497326
29025,2005-05-02 10:00:00,31145.0,2005,5,10,0,2,18,0,30922.0,25744.0,32613.0,25773.958333333332,2487.2286040127424
29026,2005-05-02 11:00:00,31535.0,2005,5,11,0,2,18,0,31145.0,26439.0,32883.0,25999.0,2718.029833152895
29027,2005-05-02 12:00:00,31539.0,2005,5,12,0,2,18,0,31535.0,26610.0,32650.0,26211.333333333332,2943.588665537406
29028,2005-05-02 13:00:00,31393.0,2005,5,13,0,2,18,0,31539.0,26420.0,32457.0,26416.708333333332,3138.1331404005787
29029,2005-05-02 14:00:00,31278.0,2005,5,14,0,2,18,0,31393.0,26033.0,32084.0,26623.916666666668,3298.4466161674645
29030,2005-05-02 15:00:00,31020.0,2005,5,15,0,2,18,0,31278.0,25645.0,31642.0,26842.458333333332,3428.774086654794
29031,2005-05-02 16:00:00,30818.0,2005,5,16,0,2,18,0,31020.0,25438.0,31358.0,27066.416666666668,3521.446601421547
29032,2005-05-02 17:00:00,31041.0,2005,5,17,0,2,18,0,30818.0,25559.0,31225.0,27290.583333333332,3583.962476956016
29033,2005-05-02 18:00:00,31221.0,2005,5,18,0,2,18,0,31041.0,25752.0,31217.0,27519.0,3643.0109739772515
29034,2005-05-02 19:00:00,31313.0,2005,5,19,0,2,18,0,31221.0,25993.0,31088.0,27746.875,3698.3041508762326
29035,2005-05-02 20:00:00,31573.0,2005,5,20,0,2,18,0,31313.0,26510.0,31440.0,27968.541666666668,3747.7142944691236
29036,2005-05-02 21:00:00,32534.0,2005,5,21,0,2,18,0,31573.0,28774.0,32993.0,28179.5,3804.11693460798
29037,2005-05-02 22:00:00,31447.0,2005,5,22,0,2,18,0,32534.0,28323.0,31921.0,28336.166666666668,3905.732706037611
29038,2005-05-02 23:00:00,28858.0,2005,5,23,0,2,18,0,31447.0,26433.0,29180.0,28466.333333333332,3956.9953100876214
29039,2005-05-03 00:00:00,26277.0,2005,5,0,1,3,18,0,28858.0,24270.0,26565.0,28567.375,3933.7094211164253
29040,2005-05-03 01:00:00,24489.0,2005,5,1,1,3,18,0,26277.0,22705.0,24771.0,28651.0,3859.005030585542
29041,2005-05-03 02:00:00,23663.0,2005,5,2,1,3,18,0,24489.0,21874.0,23793.0,28725.333333333332,3755.2796071043545
29042,2005-05-03 03:00:00,23331.0,2005,5,3,1,3,18,0,23663.0,21667.0,23395.0,28799.875,3629.001351581486
29043,2005-05-03 04:00:00,23355.0,2005,5,4,1,3,18,0,23331.0,21756.0,23379.0,28869.208333333332,3500.4179002580468
29044,2005-05-03 05:00:00,24051.0,2005,5,5,1,3,18,0,23355.0,22532.0,23961.0,28935.833333333332,3372.0043925217715
29045,2005-05-03 06:00:00,26238.0,2005,5,6,1,3,18,0,24051.0,24762.0,26100.0,28999.125,3258.940135961438
29046,2005-05-03 07:00:00,29545.0,2005,5,7,1,3,18,0,26238.0,28100.0,29271.0,29060.625,3188.673552932582
29047,2005-05-03 08:00:00,31473.0,2005,5,8,1,3,18,0,29545.0,30314.0,31186.0,29120.833333333332,3183.384276092532
29048,2005-05-03 09:00:00,31603.0,2005,5,9,1,3,18,0,31473.0,30922.0,31309.0,29169.125,3210.9431543107753
29049,2005-05-03 10:00:00,31493.0,2005,5,10,1,3,18,0,31603.0,31145.0,31429.0,29197.5,3230.0588229934538
29050,2005-05-03 11:00:00,31527.0,2005,5,11,1,3,18,0,31493.0,31535.0,31636.0,29212.0,3239.9473828252403
29051,2005-05-03 12:00:00,31465.0,2005,5,12,1,3,18,0,31527.0,31539.0,31625.0,29211.666666666668,3239.6983980214563
29052,2005-05-03 13:00:00,31231.0,2005,5,13,1,3,18,0,31465.0,31393.0,31486.0,29208.583333333332,3237.4215037204353
29053,2005-05-03 14:00:00,31088.0,2005,5,14,1,3,18,0,31231.0,31278.0,31417.0,29201.833333333332,3232.8346246201313
29054,2005-05-03 15:00:00,30786.0,2005,5,15,1,3,18,0,31088.0,31020.0,31190.0,29193.916666666668,3227.7580443322386
29055,2005-05-03 16:00:00,30523.0,2005,5,16,1,3,18,0,30786.0,30818.0,30931.0,29184.166666666668,3222.351108533103
29056,2005-05-03 17:00:00,30384.0,2005,5,17,1,3,18,0,30523.0,31041.0,30744.0,29171.875,3216.4050322556677
29057,2005-05-03 18:00:00,30409.0,2005,5,18,1,3,18,0,30384.0,31221.0,30447.0,29144.5,3202.5712767410073
29058,2005-05-03 19:00:00,30207.0,2005,5,19,1,3,18,0,30409.0,31313.0,29929.0,29110.666666666668,3183.9152772571438
29059,2005-05-03 20:00:00,30706.0,2005,5,20,1,3,18,0,30207.0,31573.0,30426.0,29064.583333333332,3158.5562595789434
29060,2005-05-03 21:00:00,32303.0,2005,5,21,1,3,18,0,30706.0,32534.0,32044.0,29028.458333333332,3133.4781338917105
29061,2005-05-03 22:00:00,31394.0,2005,5,22,1,3,18,0,32303.0,31447.0,30864.0,29018.833333333332,3122.5779297775734
29062,2005-05-03 23:00:00,28719.0,2005,5,23,1,3,18,0,31394.0,28858.0,28150.0,29016.625,3120.8042694217847
29063,2005-05-04 00:00:00,26087.0,2005,5,0,2,4,18,0,28719.0,26277.0,25359.0,29010.833333333332,3121.2403981728426
29064,2005-05-04 01:00:00,24158.0,2005,5,1,2,4,18,0,26087.0,24489.0,23383.0,29002.916666666668,3128.7079555324826
29065,2005-05-04 02:00:00,23356.0,2005,5,2,2,4,18,0,24158.0,23663.0,22349.0,28989.125,3150.1271100989493
29066,2005-05-04 03:00:00,22951.0,2005,5,3,2,4,18,0,23356.0,23331.0,21902.0,28976.333333333332,3173.2337184458693
29067,2005-05-04 04:00:00,22864.0,2005,5,4,2,4,18,0,22951.0,23355.0,21725.0,28960.5,3203.431027480351
29068,2005-05-04 05:00:00,23507.0,2005,5,5,2,4,18,0,22864.0,24051.0,22165.0,28940.041666666668,3242.1205819264874
29069,2005-05-04 06:00:00,25578.0,2005,5,6,2,4,18,0,23507.0,26238.0,24240.0,28917.375,3279.473961164234
29070,2005-05-04 07:00:00,28893.0,2005,5,7,2,4,18,0,25578.0,29545.0,27715.0,28889.875,3305.581989308566
29071,2005-05-04 08:00:00,30968.0,2005,5,8,2,4,18,0,28893.0,31473.0,29990.0,28862.708333333332,3302.6417025734704
29072,2005-05-04 09:00:00,31416.0,2005,5,9,2,4,18,0,30968.0,31603.0,30967.0,28841.666666666668,3286.8590486655753
29073,2005-05-04 10:00:00,31502.0,2005,5,10,2,4,18,0,31416.0,31493.0,31332.0,28833.875,3280.2435528939027
29074,2005-05-04 11:00:00,31655.0,2005,5,11,2,4,18,0,31502.0,31527.0,31783.0,28834.25,3280.5612622918416
29075,2005-05-04 12:00:00,31525.0,2005,5,12,2,4,18,0,31655.0,31465.0,31781.0,28839.583333333332,3285.230028563811
29076,2005-05-04 13:00:00,31282.0,2005,5,13,2,4,18,0,31525.0,31231.0,31681.0,28842.083333333332,3287.3369414564636
29077,2005-05-04 14:00:00,31146.0,2005,5,14,2,4,18,0,31282.0,31088.0,31673.0,28844.208333333332,3288.9644065801767
29078,2005-05-04 15:00:00,30806.0,2005,5,15,2,4,18,0,31146.0,30786.0,31496.0,28846.625,3290.7056308504284
29079,2005-05-04 16:00:00,30580.0,2005,5,16,2,4,18,0,30806.0,30523.0,31248.0,28847.458333333332,3291.2206005772905
29080,2005-05-04 17:00:00,30607.0,2005,5,17,2,4,18,0,30580.0,30384.0,31194.0,28849.833333333332,3292.502585475066
29081,2005-05-04 18:00:00,30400.0,2005,5,18,2,4,18,0,30607.0,30409.0,30978.0,28859.125,3297.3314679874525
29082,2005-05-04 19:00:00,30083.0,2005,5,19,2,4,18,0,30400.0,30207.0,30420.0,28858.75,3297.14804628608
29083,2005-05-04 20:00:00,30272.0,2005,5,20,2,4,18,0,30083.0,30706.0,30539.0,28853.583333333332,3295.039947196523
29084,2005-05-04 21:00:00,32104.0,2005,5,21,2,4,18,0,30272.0,32303.0,32070.0,28835.5,3285.609201667877
29085,2005-05-04 22:00:00,31400.0,2005,5,22,2,4,18,0,32104.0,31394.0,31013.0,28827.208333333332,3276.717113463463
29086,2005-05-04 23:00:00,28902.0,2005,5,23,2,4,18,0,31400.0,28719.0,28319.0,28827.458333333332,3276.9216861738555
29087,2005-05-05 00:00:00,26226.0,2005,5,0,3,5,18,0,28902.0,26087.0,25414.0,28835.083333333332,3276.8712532143513
29088,2005-05-05 01:00:00,24402.0,2005,5,1,3,5,18,0,26226.0,24158.0,23529.0,28840.875,3271.92210910363
29089,2005-05-05 02:00:00,23595.0,2005,5,2,3,5,18,0,24402.0,23356.0,22463.0,28851.041666666668,3257.084058387728
29090,2005-05-05 03:00:00,23285.0,2005,5,3,3,5,18,0,23595.0,22951.0,22025.0,28861.0,3239.8727296524326
29091,2005-05-05 04:00:00,23340.0,2005,5,4,3,5,18,0,23285.0,22864.0,21927.0,28874.916666666668,3213.9969686498525
29092,2005-05-05 05:00:00,24015.0,2005,5,5,3,5,18,0,23340.0,23507.0,22459.0,28894.75,3176.5417516534703
29093,2005-05-05 06:00:00,26180.0,2005,5,6,3,5,18,0,24015.0,25578.0,24529.0,28915.916666666668,3140.5687648361363
29094,2005-05-05 07:00:00,29369.0,2005,5,7,3,5,18,0,26180.0,28893.0,27686.0,28941.0,3115.0505055571143
29095,2005-05-05 08:00:00,31311.0,2005,5,8,3,5,18,0,29369.0,30968.0,29910.0,28960.833333333332,3116.246706573408
29096,2005-05-05 09:00:00,31568.0,2005,5,9,3,5,18,0,31311.0,31416.0,30619.0,28975.125,3126.621420228634
29097,2005-05-05 10:00:00,31584.0,2005,5,10,3,5,18,0,31568.0,31502.0,30892.0,28981.458333333332,3131.9301033227403
29098,2005-05-05 11:00:00,31603.0,2005,5,11,3,5,18,0,31584.0,31655.0,31312.0,28984.875,3134.842722807138
29099,2005-05-05 12:00:00,31673.0,2005,5,12,3,5,18,0,31603.0,31525.0,31396.0,28982.708333333332,3132.9344000007227
29100,2005-05-05 13:00:00,31413.0,2005,5,13,3,5,18,0,31673.0,31282.0,31264.0,28988.875,3138.2971194232637
29101,2005-05-05 14:00:00,31357.0,2005,5,14,3,5,18,0,31413.0,31146.0,31233.0,28994.333333333332,3142.569893610901
29102,2005-05-05 15:00:00,31056.0,2005,5,15,3,5,18,0,31357.0,30806.0,30933.0,29003.125,3149.1394036614834
29103,2005-05-05 16:00:00,30699.0,2005,5,16,3,5,18,0,31056.0,30580.0,30682.0,29013.541666666668,3155.76869956318
29104,2005-05-05 17:00:00,30439.0,2005,5,17,3,5,18,0,30699.0,30607.0,30484.0,29018.5,3158.429287670558
29105,2005-05-05 18:00:00,30190.0,2005,5,18,3,5,18,0,30439.0,30400.0,30257.0,29011.5,3154.9398809124186
29106,2005-05-05 19:00:00,29748.0,2005,5,19,3,5,18,0,30190.0,30083.0,29826.0,29002.75,3151.210550690061
29107,2005-05-05 20:00:00,30080.0,2005,5,20,3,5,18,0,29748.0,30272.0,30051.0,28988.791666666668,3146.9565971384327
29108,2005-05-05 21:00:00,31892.0,2005,5,21,3,5,18,0,30080.0,32104.0,31840.0,28980.791666666668,3143.795130773171
29109,2005-05-05 22:00:00,31102.0,2005,5,22,3,5,18,0,31892.0,31400.0,30821.0,28971.958333333332,3134.923416014033
29110,2005-05-05 23:00:00,28487.0,2005,5,23,3,5,18,0,31102.0,28902.0,28247.0,28959.541666666668,3125.464292175547
29111,2005-05-06 00:00:00,25900.0,2005,5,0,4,6,18,0,28487.0,26226.0,25663.0,28942.25,3126.944129170561
29112,2005-05-06 01:00:00,23973.0,2005,5,1,4,6,18,0,25900.0,24402.0,23835.0,28928.666666666668,3139.937505147132
29113,2005-05-06 02:00:00,22956.0,2005,5,2,4,6,18,0,23973.0,23595.0,22809.0,28910.791666666668,3167.923651077417
29114,2005-05-06 03:00:00,22558.0,2005,5,3,4,6,18,0,22956.0,23285.0,22350.0,28884.166666666668,3216.850440045492
29115,2005-05-06 04:00:00,22476.0,2005,5,4,4,6,18,0,22558.0,23340.0,22231.0,28853.875,3274.7692293400546
29116,2005-05-06 05:00:00,23044.0,2005,5,5,4,6,18,0,22476.0,24015.0,22830.0,28817.875,3342.0767991653624
29117,2005-05-06 06:00:00,25080.0,2005,5,6,4,6,18,0,23044.0,26180.0,24782.0,28777.416666666668,3407.974776859092
29118,2005-05-06 07:00:00,28397.0,2005,5,7,4,6,18,0,25080.0,29369.0,27929.0,28731.583333333332,3451.5441902283474
29119,2005-05-06 08:00:00,30735.0,2005,5,8,4,6,18,0,28397.0,31311.0,30355.0,28691.083333333332,3449.441655091682
29120,2005-05-06 09:00:00,31688.0,2005,5,9,4,6,18,0,30735.0,31568.0,31135.0,28667.083333333332,3432.382274704803
29121,2005-05-06 10:00:00,31958.0,2005,5,10,4,6,18,0,31688.0,31584.0,31289.0,28672.083333333332,3436.8762727934113
29122,2005-05-06 11:00:00,32123.0,2005,5,11,4,6,18,0,31958.0,31603.0,31495.0,28687.666666666668,3451.4703063129346
29123,2005-05-06 12:00:00,32015.0,2005,5,12,4,6,18,0,32123.0,31673.0,31371.0,28709.333333333332,3472.1373403341236
29124,2005-05-06 13:00:00,31664.0,2005,5,13,4,6,18,0,32015.0,31413.0,31163.0,28723.583333333332,3485.50542672189
29125,2005-05-06 14:00:00,31346.0,2005,5,14,4,6,18,0,31664.0,31357.0,31002.0,28734.041666666668,3494.2914250822587
29126,2005-05-06 15:00:00,30939.0,2005,5,15,4,6,18,0,31346.0,31056.0,30631.0,28733.583333333332,3493.933125920329
29127,2005-05-06 16:00:00,30568.0,2005,5,16,4,6,18,0,30939.0,30699.0,30300.0,28728.708333333332,3490.6318909598604
29128,2005-05-06 17:00:00,30529.0,2005,5,17,4,6,18,0,30568.0,30439.0,29972.0,28723.25,3487.5180068099558
29129,2005-05-06 18:00:00,30570.0,2005,5,18,4,6,18,0,30529.0,30190.0,29703.0,28727.0,3489.490930855007
29130,2005-05-06 19:00:00,30349.0,2005,5,19,4,6,18,0,30570.0,29748.0,29265.0,28742.833333333332,3497.271255119006
29131,2005-05-06 20:00:00,30214.0,2005,5,20,4,6,18,0,30349.0,30080.0,29597.0,28767.875,3506.919896092056
29132,2005-05-06 21:00:00,31335.0,2005,5,21,4,6,18,0,30214.0,31892.0,30737.0,28773.458333333332,3509.2056698017345
29133,2005-05-06 22:00:00,30636.0,2005,5,22,4,6,18,0,31335.0,31102.0,29769.0,28750.25,3489.470674322129
29134,2005-05-06 23:00:00,28614.0,2005,5,23,4,6,18,0,30636.0,28487.0,27704.0,28730.833333333332,3477.090271134874
29135,2005-05-07 00:00:00,26235.0,2005,5,0,5,7,18,1,28614.0,25900.0,25343.0,28736.125,3476.7996817722355
29136,2005-05-07 01:00:00,24395.0,2005,5,1,5,7,18,1,26235.0,23973.0,23471.0,28750.083333333332,3465.572754176482
29137,2005-05-07 02:00:00,23233.0,2005,5,2,5,7,18,1,24395.0,22956.0,22269.0,28767.666666666668,3441.266698869945
